track_id,track_name,track_artist,track_url
2sZEjTi51vnlwpmIAKdwgX,Somebody,D.O.,https://open.spotify.com/track/2sZEjTi51vnlwpmIAKdwgX
0DvArwBhUjoOaRjluR7gCr,AMNESIA,WOODZ,https://open.spotify.com/track/0DvArwBhUjoOaRjluR7gCr
6YNOe1srcjilQJwbsmevTf,Why?,PLAVE,https://open.spotify.com/track/6YNOe1srcjilQJwbsmevTf
3AKqyh8B31B70Wu1vTLyUH,"Loved, hoped, lost",GYE0M,https://open.spotify.com/track/3AKqyh8B31B70Wu1vTLyUH
29WxJqIfDRMo9isV07kbJP,PARANOIA,HEARTSTEEL,https://open.spotify.com/track/29WxJqIfDRMo9isV07kbJP
3URe1bi21ftFK4zh5nO1P1,sunny days,wave to earth,https://open.spotify.com/track/3URe1bi21ftFK4zh5nO1P1
7rzoBRR4LbJZH5t7Q6qeTn,あいつら全員同窓会,ZUTOMAYO,https://open.spotify.com/track/7rzoBRR4LbJZH5t7Q6qeTn
2YmfV4lAjrAQvuggKCUX6m,Sweet Venom,ENHYPEN,https://open.spotify.com/track/2YmfV4lAjrAQvuggKCUX6m
1hAloWiinXLPQUJxrJReb1,アイドル,YOASOBI,https://open.spotify.com/track/1hAloWiinXLPQUJxrJReb1
56tf3cHQkwmvoplotk5QXd,Interlude : Dawn,Agust D,https://open.spotify.com/track/56tf3cHQkwmvoplotk5QXd
70efTlnBNM8BvfhfPiqOBN,Nobody Knows,KISS OF LIFE,https://open.spotify.com/track/70efTlnBNM8BvfhfPiqOBN
6nZqsYlVsAAN4Q0MHVnLis,Ordinary Days,D.O.,https://open.spotify.com/track/6nZqsYlVsAAN4Q0MHVnLis
5IAESfJjmOYu7cHyX557kz,Take Two,BTS,https://open.spotify.com/track/5IAESfJjmOYu7cHyX557kz
2LlOeW5rVcvl3QcPNPcDus,Always,Daniel Caesar,https://open.spotify.com/track/2LlOeW5rVcvl3QcPNPcDus
5H46gVYLDwpxbsIgPoihO4,Fact Check,NCT 127,https://open.spotify.com/track/5H46gVYLDwpxbsIgPoihO4
7AGq5qaaF9awHDaKuCvVjj,Bad News,KISS OF LIFE,https://open.spotify.com/track/7AGq5qaaF9awHDaKuCvVjj
0ZPjVmof45INEERgYfadtv,Chasing That Feeling,TOMORROW X TOGETHER,https://open.spotify.com/track/0ZPjVmof45INEERgYfadtv
0rhI6gvOeCKA502RdJAbfs,Sugar Rush Ride,TOMORROW X TOGETHER,https://open.spotify.com/track/0rhI6gvOeCKA502RdJAbfs
